Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage	nt counts	nt percentage
Sgr-CJol_057-Ex1-cssl.clmp.fp2_r1_screen	1790011	743954.0	41.559999999999995	348.0	0.02	0.0	0.0	17.0	0.0	484532.0	27.069999999999997	673375.0	37.62	785421.0	43.87	680125.0	38.0	740423.0	41.36	685559.0	38.309999999999995	701095.0	39.17	706279.0	39.46	990592	55.34		
Sgr-CJol_057-Ex1-cssl.clmp.fp2_r2_screen	1790011	743999.0	41.58	396.0	0.02	0.0	0.0	0.0	0.0	486053.0	27.15	673710.0	37.63999999999999	787428.0	43.989999999999995	681888.0	38.1	741133.0	41.41	685733.0	38.31	702301.0	39.24	706923.0	39.49	989339	55.27		
Sgr-CJol_058-Ex1-cssl.clmp.fp2_r1_screen	1869884	955465.0	51.1	699.0	0.04	0.0	0.0	44.0	0.0	466190.0	24.93	831557.0	44.470000000000006	1066588.0	57.04	793491.0	42.440000000000005	954863.0	51.07	810300.0	43.34	842133.0	45.03	856957.0	45.83	784790	41.97		
Sgr-CJol_058-Ex1-cssl.clmp.fp2_r2_screen	1869884	953154.0	50.97	587.0	0.03	0.0	0.0	1.0	0.0	464122.0	24.82	828722.0	44.32	1063573.0	56.879999999999995	792251.0	42.370000000000005	952647.0	50.95	808922.0	43.26	840838.0	44.97	857540.0	45.86	787969	42.14		
Sgr-CJol_059-Ex1-cssl.clmp.fp2_r1_screen	1410996	590408.0	41.839999999999996	482.0	0.03	0.0	0.0	56.0	0.0	390240.0	27.65	536714.0	38.04	624523.0	44.27	537781.0	38.099999999999994	586601.0	41.57	541844.0	38.41	551962.0	39.120000000000005	559095.0	39.62	775483	54.96		
Sgr-CJol_059-Ex1-cssl.clmp.fp2_r2_screen	1410996	588012.0	41.67	362.0	0.02	0.0	0.0	0.0	0.0	388676.0	27.54	531657.0	37.68	622889.0	44.14	534609.0	37.88	585789.0	41.52	537818.0	38.11	549582.0	38.95	556957.0	39.480000000000004	776612	55.04		
Sgr-CJol_061-Ex1-cssl.clmp.fp2_r1_screen	1299606	589103.0	45.34	1467.0	0.12	0.0	0.0	16.0	0.0	386048.0	29.71	554295.0	42.65	621348.0	47.81	543137.0	41.790000000000006	585988.0	45.09	544315.0	41.88999999999999	532679.0	40.99	559499.0	43.04	654611	50.37		
Sgr-CJol_061-Ex1-cssl.clmp.fp2_r2_screen	1299606	590459.0	45.44	1314.0	0.11	0.0	0.0	1.0	0.0	384970.0	29.62	554797.0	42.7	622192.0	47.88	544598.0	41.9	588076.0	45.25	545808.0	42.01	534649.0	41.14	561895.0	43.23	655001	50.4		
Sgr-CJol_064-Ex1-cssl.clmp.fp2_r1_screen	2002957	819700.0	40.92	252.0	0.01	0.0	0.0	58.0	0.0	519549.0	25.94	735036.0	36.69	871060.0	43.480000000000004	736083.0	36.74	815604.0	40.72	743464.0	37.12	762288.0	38.06	769714.0	38.43	1117049	55.77		
Sgr-CJol_064-Ex1-cssl.clmp.fp2_r2_screen	2002957	814657.0	40.67	220.0	0.01	0.0	0.0	0.0	0.0	512233.0	25.580000000000002	727340.0	36.32	869860.0	43.42	732065.0	36.55	810954.0	40.48	738002.0	36.85	757833.0	37.83	764839.0	38.190000000000005	1117850	55.81		
Sgr-CJol_066-Ex1-cssl.clmp.fp2_r1_screen	885392	327955.0	37.040000000000006	34.0	0.0	0.0	0.0	2.0	0.0	208097.0	23.5	291791.0	32.96	350525.0	39.589999999999996	293910.0	33.18	325713.0	36.790000000000006	297245.0	33.580000000000005	306879.0	34.67	306651.0	34.62	527782	59.61		
Sgr-CJol_066-Ex1-cssl.clmp.fp2_r2_screen	885392	329147.0	37.160000000000004	33.0	0.0	0.0	0.0	0.0	0.0	207229.0	23.4	291356.0	32.900000000000006	352804.0	39.85	295645.0	33.39	327604.0	37.0	296723.0	33.51	307661.0	34.74	307020.0	34.669999999999995	525657	59.37		
Sgr-CJol_068-Ex1-cssl.clmp.fp2_r1_screen	1262502	457924.0	36.269999999999996	31.0	0.0	0.0	0.0	10.0	0.0	294724.0	23.34	406225.0	32.18	487936.0	38.65	411988.0	32.63	454737.0	36.01	416100.0	32.95	427066.0	33.83	429078.0	33.98	766212	60.69		
Sgr-CJol_068-Ex1-cssl.clmp.fp2_r2_screen	1262502	456433.0	36.160000000000004	18.0	0.0	0.0	0.0	1.0	0.0	292970.0	23.2	405203.0	32.1	487709.0	38.64	410769.0	32.54	453971.0	35.949999999999996	414191.0	32.800000000000004	426412.0	33.769999999999996	428791.0	33.970000000000006	766717	60.73		
Sgr-CJol_070-Ex1-cssl.clmp.fp2_r1_screen	2058060	833311.0	40.5	128.0	0.01	0.0	0.0	181.0	0.01	526430.0	25.58	749694.0	36.43	885656.0	43.03	751533.0	36.52	826437.0	40.15	757287.0	36.79	759351.0	36.9	781892.0	37.99	1157452	56.24		
Sgr-CJol_070-Ex1-cssl.clmp.fp2_r2_screen	2058060	832933.0	40.47	128.0	0.01	0.0	0.0	1.0	0.0	523616.0	25.45	747607.0	36.33	885813.0	43.04	752535.0	36.56	827298.0	40.199999999999996	756891.0	36.77	761823.0	37.01	782832.0	38.040000000000006	1156835	56.21		
Sgr-CJol_072-Ex1-cssl.clmp.fp2_r1_screen	1353339	378147.0	27.939999999999998	97.0	0.01	0.0	0.0	27.0	0.0	184548.0	13.63	320267.0	23.68	415729.0	30.71	324283.0	23.95	374734.0	27.69	328756.0	24.29	341373.0	25.229999999999997	344993.0	25.5	927849	68.56		
Sgr-CJol_072-Ex1-cssl.clmp.fp2_r2_screen	1353339	378641.0	27.970000000000002	89.0	0.01	0.0	0.0	1.0	0.0	184454.0	13.63	319961.0	23.64	418134.0	30.900000000000002	323823.0	23.919999999999998	376676.0	27.82	328678.0	24.29	342049.0	25.27	343563.0	25.39	925413	68.38		
Sgr-CJol_073-Ex1-cssl.clmp.fp2_r1_screen	1054749	425307.0	40.32	216.0	0.02	0.0	0.0	10.0	0.0	266807.0	25.29	384896.0	36.49	456024.0	43.230000000000004	379311.0	35.97	422176.0	40.04	382331.0	36.25	396346.0	37.58	396822.0	37.62	586334	55.59		
Sgr-CJol_073-Ex1-cssl.clmp.fp2_r2_screen	1054749	430150.0	40.79	183.0	0.02	0.0	0.0	0.0	0.0	266974.0	25.31	385222.0	36.52	461432.0	43.75	383190.0	36.33	426858.0	40.46	384627.0	36.46	400144.0	37.95	400428.0	37.96	581483	55.13		
Sgr-CJol_075-Ex1-cssl.clmp.fp2_r1_screen	893358	279812.0	31.32	112.0	0.01	0.0	0.0	2.0	0.0	157963.0	17.68	243657.0	27.28	304979.0	34.14	245233.0	27.45	277931.0	31.11	248220.0	27.79	256613.0	28.720000000000002	258920.0	28.98	580682	65.0		
Sgr-CJol_075-Ex1-cssl.clmp.fp2_r2_screen	893358	279381.0	31.27	93.0	0.01	0.0	0.0	0.0	0.0	157111.0	17.59	241586.0	27.04	305903.0	34.24	244371.0	27.35	278129.0	31.13	247104.0	27.66	255791.0	28.64	258558.0	28.939999999999998	580325	64.96		
Sgr-CJol_076-Ex1-cssl.clmp.fp2_r1_screen	1376968	471263.0	34.22	467.0	0.03	0.0	0.0	12.0	0.0	295973.0	21.49	420552.0	30.55	503877.0	36.59	422382.0	30.67	468368.0	34.01	426087.0	30.939999999999998	434696.0	31.560000000000002	443180.0	32.18	859641	62.43		
Sgr-CJol_076-Ex1-cssl.clmp.fp2_r2_screen	1376968	471658.0	34.25	408.0	0.03	0.0	0.0	2.0	0.0	297260.0	21.59	420749.0	30.55	506677.0	36.800000000000004	423236.0	30.73	468995.0	34.06	425767.0	30.92	434541.0	31.55	443080.0	32.18	857437	62.27		
Sgr-CJol_078-Ex1-cssl.clmp.fp2_r1_screen	1077484	473493.0	43.95	818.0	0.07	0.0	0.0	11.0	0.0	313034.0	29.049999999999997	438638.0	40.71	498148.0	46.230000000000004	434527.0	40.32	472193.0	43.83	436936.0	40.550000000000004	443153.0	41.13	451911.0	41.949999999999996	561692	52.13		
Sgr-CJol_078-Ex1-cssl.clmp.fp2_r2_screen	1077484	471450.0	43.75	719.0	0.06	0.0	0.0	1.0	0.0	311470.0	28.909999999999997	435971.0	40.47	498740.0	46.28	430963.0	39.989999999999995	470638.0	43.67	434808.0	40.35	440558.0	40.89	449152.0	41.68	562123	52.17		
Sgr-CJol_079-Ex1-cssl.clmp.fp2_r1_screen	1038975	305725.0	29.430000000000003	1041.0	0.1	0.0	0.0	3.0	0.0	154942.0	14.91	271423.0	26.130000000000003	336232.0	32.35	267954.0	25.78	305728.0	29.43	271696.0	26.16	281804.0	27.12	281270.0	27.07	689775	66.39		
Sgr-CJol_079-Ex1-cssl.clmp.fp2_r2_screen	1038975	303334.0	29.200000000000003	947.0	0.09	0.0	0.0	0.0	0.0	152760.0	14.71	266759.0	25.68	334961.0	32.239999999999995	264157.0	25.419999999999998	302370.0	29.1	266325.0	25.64	277521.0	26.71	276758.0	26.64	691230	66.53		
Sgr-CJol_080-Ex1-cssl.clmp.fp2_r1_screen	1408672	556893.0	39.53	128.0	0.01	0.0	0.0	8.0	0.0	342932.0	24.34	499013.0	35.44	593445.0	42.129999999999995	502302.0	35.660000000000004	552595.0	39.24	503223.0	35.73	510314.0	36.23	520798.0	36.97	801956	56.93		
Sgr-CJol_080-Ex1-cssl.clmp.fp2_r2_screen	1408672	562146.0	39.910000000000004	99.0	0.01	0.0	0.0	1.0	0.0	345092.0	24.5	500539.0	35.529999999999994	600596.0	42.64	505719.0	35.9	557055.0	39.54	506827.0	35.98	514804.0	36.54	524089.0	37.21	796322	56.53		
Sgr-CJol_081-Ex1-cssl.clmp.fp2_r1_screen	755587	290739.0	38.48	688.0	0.09	0.0	0.0	1.0	0.0	199265.0	26.369999999999997	268029.0	35.48	308487.0	40.830000000000005	265862.0	35.19	289330.0	38.28	267601.0	35.419999999999995	274664.0	36.35	276622.0	36.61	436880	57.82		
Sgr-CJol_081-Ex1-cssl.clmp.fp2_r2_screen	755587	293639.0	38.86	622.0	0.08	0.0	0.0	2.0	0.0	200906.0	26.59	270539.0	35.800000000000004	311357.0	41.21	269046.0	35.61000000000001	292705.0	38.74	269717.0	35.690000000000005	276805.0	36.63	279993.0	37.06	434311	57.48		
Sgr-CJol_082-Ex1-cssl.clmp.fp2_r1_screen	400720	153218.0	38.24	14.0	0.0	0.0	0.0	5.0	0.0	95989.0	23.96	137064.0	34.19	162611.0	40.589999999999996	138525.0	34.57	152413.0	38.03	140108.0	34.970000000000006	143283.0	35.76	144366.0	36.02	235262	58.71		
Sgr-CJol_082-Ex1-cssl.clmp.fp2_r2_screen	400720	153534.0	38.31	25.0	0.01	0.0	0.0	0.0	0.0	97049.0	24.22	137361.0	34.279999999999994	163267.0	40.74	138999.0	34.69	152799.0	38.13	140493.0	35.059999999999995	144309.0	36.01	144668.0	36.11	235102	58.67		
Sgr-CJol_084-Ex1-cssl.clmp.fp2_r1_screen	870378	301337.0	34.62	107.0	0.01	0.0	0.0	3.0	0.0	182383.0	20.95	266764.0	30.64	325531.0	37.410000000000004	268849.0	30.89	300979.0	34.58	272195.0	31.28	281363.0	32.32	281422.0	32.33	537806	61.79		
Sgr-CJol_084-Ex1-cssl.clmp.fp2_r2_screen	870378	303126.0	34.82	102.0	0.01	0.0	0.0	0.0	0.0	181177.0	20.82	265919.0	30.55	326077.0	37.46	269381.0	30.950000000000003	301111.0	34.589999999999996	271530.0	31.2	282057.0	32.4	281672.0	32.37	537980	61.81		
Sgr-CJol_085-Ex1-cssl.clmp.fp2_r1_screen	829275	313452.0	37.79	258.0	0.03	0.0	0.0	41.0	0.0	205032.0	24.72	284579.0	34.31	331245.0	39.95	286871.0	34.6	312833.0	37.73	288694.0	34.82	294839.0	35.55	298428.0	35.989999999999995	490433	59.14		
Sgr-CJol_085-Ex1-cssl.clmp.fp2_r2_screen	829275	314254.0	37.9	203.0	0.02	0.0	0.0	0.0	0.0	206071.0	24.849999999999998	284586.0	34.32	333400.0	40.190000000000005	286922.0	34.589999999999996	312958.0	37.730000000000004	288773.0	34.81999999999999	295226.0	35.6	297882.0	35.93	488608	58.92		
Sgr-CJol_086-Ex1-cssl.clmp.fp2_r1_screen	1755403	525599.0	29.939999999999998	238.0	0.01	0.0	0.0	27.0	0.0	294989.0	16.8	455556.0	25.96	569014.0	32.42	459522.0	26.18	520040.0	29.62	465049.0	26.49	482967.0	27.52	482700.0	27.5	1171907	66.76		
Sgr-CJol_086-Ex1-cssl.clmp.fp2_r2_screen	1755403	532678.0	30.35	227.0	0.01	0.0	0.0	4.0	0.0	297774.0	16.959999999999997	458544.0	26.13	578665.0	32.96	464203.0	26.439999999999998	528707.0	30.12	470017.0	26.78	490016.0	27.91	489727.0	27.89	1162778	66.24		
Sgr-CJol_087-Ex1-cssl.clmp.fp2_r1_screen	1343795	634097.0	47.19	196.0	0.01	0.0	0.0	32.0	0.0	428472.0	31.88	577009.0	42.94	663303.0	49.36	584225.0	43.47	631598.0	47.0	588414.0	43.790000000000006	600046.0	44.65	605767.0	45.08	671494	49.97		
Sgr-CJol_087-Ex1-cssl.clmp.fp2_r2_screen	1343795	635999.0	47.32	200.0	0.01	0.0	0.0	3.0	0.0	430688.0	32.050000000000004	578186.0	43.029999999999994	664617.0	49.46	586129.0	43.620000000000005	632724.0	47.089999999999996	588231.0	43.78	600742.0	44.71	607560.0	45.21	669209	49.8		
Sgr-CJol_088-Ex1-cssl.clmp.fp2_r1_screen	1679290	538786.0	32.09	46.0	0.0	0.0	0.0	16.0	0.0	316114.0	18.830000000000002	470047.0	27.99	580965.0	34.589999999999996	477203.0	28.41	535027.0	31.86	482712.0	28.75	498673.0	29.689999999999998	500404.0	29.8	1087004	64.73		
Sgr-CJol_088-Ex1-cssl.clmp.fp2_r2_screen	1679290	541415.0	32.24	40.0	0.0	0.0	0.0	0.0	0.0	319266.0	19.01	472747.0	28.139999999999997	585672.0	34.870000000000005	479925.0	28.58	539254.0	32.1	485036.0	28.89	501679.0	29.87	502829.0	29.95	1082302	64.45		
Sgr-CJol_089-Ex1-cssl.clmp.fp2_r1_screen	1232880	451757.0	36.65	40.0	0.0	0.0	0.0	18.0	0.0	291133.0	23.62	399240.0	32.38	479955.0	38.92	407269.0	33.03	447423.0	36.3	410311.0	33.29	422553.0	34.269999999999996	423702.0	34.36	745029	60.43		
Sgr-CJol_089-Ex1-cssl.clmp.fp2_r2_screen	1232880	454203.0	36.85	32.0	0.0	0.0	0.0	3.0	0.0	292161.0	23.7	400774.0	32.510000000000005	483986.0	39.260000000000005	408841.0	33.169999999999995	449760.0	36.489999999999995	410304.0	33.29	424405.0	34.43000000000001	425233.0	34.48	741454	60.14		
Sgr-CJol_090-Ex1-cssl.clmp.fp2_r1_screen	1061607	405560.0	38.21	79.0	0.01	0.0	0.0	13.0	0.0	264000.0	24.869999999999997	360903.0	33.99	430733.0	40.57	366143.0	34.49	402911.0	37.95	370370.0	34.9	380544.0	35.839999999999996	382780.0	36.059999999999995	623587	58.74		
Sgr-CJol_090-Ex1-cssl.clmp.fp2_r2_screen	1061607	408643.0	38.49	87.0	0.01	0.0	0.0	3.0	0.0	265064.0	24.970000000000002	363738.0	34.260000000000005	435157.0	41.0	369829.0	34.83	406968.0	38.330000000000005	372550.0	35.089999999999996	384203.0	36.2	385985.0	36.36	619872	58.39		
Sgr-CJol_091-Ex1-cssl.clmp.fp2_r1_screen	1869030	690013.0	36.919999999999995	944.0	0.05	0.0	0.0	49.0	0.0	461975.0	24.72	630725.0	33.739999999999995	733426.0	39.239999999999995	627692.0	33.58	686479.0	36.74	632829.0	33.86	645298.0	34.510000000000005	650431.0	34.79	1114315	59.62		
Sgr-CJol_091-Ex1-cssl.clmp.fp2_r2_screen	1869030	688784.0	36.85	896.0	0.05	0.0	0.0	0.0	0.0	461081.0	24.67	628900.0	33.65	733995.0	39.279999999999994	627618.0	33.58	686116.0	36.71	630254.0	33.71	644725.0	34.49	649890.0	34.77	1114128	59.61		
Sgr-CJol_092-Ex1-cssl.clmp.fp2_r1_screen	1512538	569768.0	37.66	44.0	0.0	0.0	0.0	69.0	0.0	371671.0	24.569999999999997	508497.0	33.620000000000005	604792.0	39.99	517125.0	34.190000000000005	565784.0	37.400000000000006	520721.0	34.42	535509.0	35.400000000000006	538914.0	35.64	897842	59.36		
Sgr-CJol_092-Ex1-cssl.clmp.fp2_r2_screen	1512538	569357.0	37.64	41.0	0.0	0.0	0.0	2.0	0.0	372641.0	24.63	507966.0	33.59	605240.0	40.02	517180.0	34.18	566523.0	37.449999999999996	520359.0	34.4	535868.0	35.42	538162.0	35.59	898296	59.39		
Sgr-CJol_093-Ex1-cssl.clmp.fp2_r1_screen	1322406	492497.0	37.239999999999995	34.0	0.0	0.0	0.0	47.0	0.0	312134.0	23.6	435844.0	32.96	526299.0	39.800000000000004	442665.0	33.47	487768.0	36.88	444578.0	33.62	458205.0	34.65	460726.0	34.84	786831	59.5		
Sgr-CJol_093-Ex1-cssl.clmp.fp2_r2_screen	1322406	493142.0	37.3	40.0	0.0	0.0	0.0	2.0	0.0	312346.0	23.62	436476.0	33.0	526045.0	39.78	442941.0	33.489999999999995	488777.0	36.970000000000006	445357.0	33.67	459083.0	34.720000000000006	460337.0	34.81	786170	59.45		
Sgr-CJol_094-Ex1-cssl.clmp.fp2_r1_screen	1467787	611021.0	41.63	57.0	0.0	0.0	0.0	76.0	0.0	428490.0	29.189999999999998	561777.0	38.27	646245.0	44.03	560382.0	38.18	606485.0	41.32	562368.0	38.32	576790.0	39.3	578407.0	39.410000000000004	804787	54.83		
Sgr-CJol_094-Ex1-cssl.clmp.fp2_r2_screen	1467787	613523.0	41.800000000000004	69.0	0.0	0.0	0.0	10.0	0.0	428291.0	29.18	559942.0	38.16	649464.0	44.24	558599.0	38.05	608274.0	41.45	561437.0	38.25	578195.0	39.39	578431.0	39.41	802145	54.65		
Sgr-CJol_096-Ex1-cssl.clmp.fp2_r1_screen	1589918	599482.0	37.71	1135.0	0.07	0.0	0.0	11.0	0.0	397800.0	25.02	553311.0	34.8	640468.0	40.28	543857.0	34.199999999999996	595926.0	37.49	545008.0	34.269999999999996	561109.0	35.28	563250.0	35.43	922470	58.02		
Sgr-CJol_096-Ex1-cssl.clmp.fp2_r2_screen	1589918	600989.0	37.800000000000004	1026.0	0.06	0.0	0.0	0.0	0.0	399995.0	25.159999999999997	551963.0	34.71	642748.0	40.42	544880.0	34.269999999999996	598021.0	37.620000000000005	545207.0	34.29	562901.0	35.4	564545.0	35.5	920244	57.88		
Sgr-CMas_001-Ex1-cssl.clmp.fp2_r1_screen	4465482	1490644.0	33.39	16.0	0.0	0.0	0.0	30.0	0.0	935838.0	20.95	1311221.0	29.37	1597071.0	35.76	1333755.0	29.86	1480734.0	33.16	1348982.0	30.21	1395061.0	31.25	1395535.0	31.26	2840939	63.62		
Sgr-CMas_001-Ex1-cssl.clmp.fp2_r2_screen	4465482	1495990.0	33.5	10.0	0.0	0.0	0.0	0.0	0.0	937392.0	20.99	1315607.0	29.45	1601235.0	35.86	1339440.0	29.990000000000002	1485949.0	33.27	1354415.0	30.34	1400850.0	31.38	1402704.0	31.41	2836027	63.51		
Sgr-CMas_002-Ex1-cssl.clmp.fp2_r1_screen	1618573	630641.0	38.97	21.0	0.0	0.0	0.0	8.0	0.0	408286.0	25.220000000000002	558565.0	34.510000000000005	670200.0	41.410000000000004	567935.0	35.09	624142.0	38.559999999999995	571366.0	35.29	588672.0	36.379999999999995	591823.0	36.55	937153	57.9		
Sgr-CMas_002-Ex1-cssl.clmp.fp2_r2_screen	1618573	627342.0	38.76	18.0	0.0	0.0	0.0	0.0	0.0	403199.0	24.91	554269.0	34.25	667884.0	41.279999999999994	564212.0	34.849999999999994	622127.0	38.43	569140.0	35.16	585802.0	36.2	589050.0	36.39	940067	58.08		
Sgr-CMas_003-Ex1-cssl.clmp.fp2_r1_screen	1261589	495241.0	39.26	3.0	0.0	0.0	0.0	2.0	0.0	315861.0	25.03	437491.0	34.690000000000005	528424.0	41.89	445586.0	35.31	490641.0	38.89	450010.0	35.68	464877.0	36.85	465493.0	36.9	723521	57.35		
Sgr-CMas_003-Ex1-cssl.clmp.fp2_r2_screen	1261589	497681.0	39.440000000000005	3.0	0.0	0.0	0.0	0.0	0.0	315269.0	24.990000000000002	439811.0	34.86	531123.0	42.1	447436.0	35.47	495031.0	39.24	451402.0	35.78	467183.0	37.04	467451.0	37.06	721755	57.21		
Sgr-CMas_004-Ex1-cssl.clmp.fp2_r1_screen	2169585	905335.0	41.730000000000004	4.0	0.0	0.0	0.0	15.0	0.0	593586.0	27.36	805941.0	37.150000000000006	958345.0	44.17	821434.0	37.86	899354.0	41.44	826975.0	38.11	853828.0	39.36	854500.0	39.38	1196960	55.17		
Sgr-CMas_004-Ex1-cssl.clmp.fp2_r2_screen	2169585	900808.0	41.510000000000005	4.0	0.0	0.0	0.0	1.0	0.0	587780.0	27.09	800648.0	36.9	955027.0	44.019999999999996	815831.0	37.61	895348.0	41.260000000000005	821267.0	37.849999999999994	846977.0	39.03	847908.0	39.09	1200214	55.32		
Sgr-CMas_005-Ex1-cssl.clmp.fp2_r1_screen	1318720	520250.0	39.46	4.0	0.0	0.0	0.0	14.0	0.0	335723.0	25.459999999999997	461181.0	34.96	552054.0	41.86	469346.0	35.589999999999996	515873.0	39.11	472208.0	35.800000000000004	488550.0	37.04	488580.0	37.06	757340	57.43		
Sgr-CMas_005-Ex1-cssl.clmp.fp2_r2_screen	1318720	525708.0	39.87	4.0	0.0	0.0	0.0	1.0	0.0	336847.0	25.54	462658.0	35.08	559183.0	42.4	472642.0	35.84	520886.0	39.5	474350.0	35.970000000000006	492128.0	37.32	492887.0	37.379999999999995	750351	56.9		
Sgr-CMas_006-Ex1-cssl.clmp.fp2_r1_screen	1441895	539167.0	37.39	2.0	0.0	0.0	0.0	6.0	0.0	343768.0	23.84	475054.0	32.949999999999996	575032.0	39.89	483781.0	33.56	534605.0	37.07	488141.0	33.86	505994.0	35.099999999999994	504547.0	34.98	856918	59.43		
Sgr-CMas_006-Ex1-cssl.clmp.fp2_r2_screen	1441895	542487.0	37.620000000000005	3.0	0.0	0.0	0.0	1.0	0.0	345720.0	23.98	477291.0	33.1	579156.0	40.160000000000004	486623.0	33.74	539309.0	37.4	490563.0	34.03	508884.0	35.29	508138.0	35.24	852592	59.13		
Sgr-CMas_007-Ex1-cssl.clmp.fp2_r1_screen	830366	311056.0	37.46	1.0	0.0	0.0	0.0	3.0	0.0	189222.0	22.78	272092.0	32.76	334069.0	40.230000000000004	278807.0	33.57	309501.0	37.27	280736.0	33.81	292306.0	35.21	291267.0	35.08	490248	59.04		
Sgr-CMas_007-Ex1-cssl.clmp.fp2_r2_screen	830366	308972.0	37.2	1.0	0.0	0.0	0.0	0.0	0.0	187825.0	22.62	269765.0	32.5	332132.0	39.989999999999995	276094.0	33.25	307366.0	37.019999999999996	278080.0	33.49	288960.0	34.8	289070.0	34.82	492905	59.36		
Sgr-CMas_008-Ex1-cssl.clmp.fp2_r1_screen	1596045	693443.0	43.45	8.0	0.0	0.0	0.0	22.0	0.0	471072.0	29.51	623945.0	39.099999999999994	733479.0	45.96	634853.0	39.77	689967.0	43.230000000000004	638824.0	40.029999999999994	655421.0	41.059999999999995	658651.0	41.27	852926	53.44		
Sgr-CMas_008-Ex1-cssl.clmp.fp2_r2_screen	1596045	694927.0	43.540000000000006	12.0	0.0	0.0	0.0	0.0	0.0	469802.0	29.44	622576.0	39.01	733218.0	45.94	634718.0	39.769999999999996	690939.0	43.300000000000004	638639.0	40.01	656739.0	41.14	658964.0	41.29	853086	53.45		
Sgr-CMas_009-Ex1-cssl.clmp.fp2_r1_screen	2060238	746796.0	36.25	6.0	0.0	0.0	0.0	41.0	0.0	465797.0	22.61	654787.0	31.779999999999998	800593.0	38.86000000000001	667998.0	32.42	741800.0	36.0	672529.0	32.65	699019.0	33.93	699823.0	33.980000000000004	1245413	60.45		
Sgr-CMas_009-Ex1-cssl.clmp.fp2_r2_screen	2060238	756962.0	36.73	6.0	0.0	0.0	0.0	0.0	0.0	471993.0	22.91	662778.0	32.17	811375.0	39.39	676438.0	32.83	750757.0	36.44	680762.0	33.03	708319.0	34.38	707508.0	34.35	1233876	59.89		
Sgr-CMas_010-Ex1-cssl.clmp.fp2_r1_screen	1250435	510679.0	40.839999999999996	20.0	0.0	0.0	0.0	23.0	0.0	337700.0	27.0	457244.0	36.57	540438.0	43.22	465008.0	37.19	508213.0	40.650000000000006	470041.0	37.589999999999996	483180.0	38.64	484774.0	38.78	702369	56.17		
Sgr-CMas_010-Ex1-cssl.clmp.fp2_r2_screen	1250435	512902.0	41.01	19.0	0.0	0.0	0.0	1.0	0.0	339361.0	27.14	458448.0	36.66	543046.0	43.43	466198.0	37.27	509965.0	40.79	470409.0	37.62	484460.0	38.74	486376.0	38.9	700118	55.99		
Sgr-CMas_011-Ex1-cssl.clmp.fp2_r1_screen	1625847	681011.0	41.879999999999995	2.0	0.0	0.0	0.0	59.0	0.0	447371.0	27.52	609475.0	37.49	719345.0	44.239999999999995	619871.0	38.12	677036.0	41.63	623940.0	38.38	642229.0	39.5	645131.0	39.68	895516	55.08		
Sgr-CMas_011-Ex1-cssl.clmp.fp2_r2_screen	1625847	681433.0	41.910000000000004	2.0	0.0	0.0	0.0	1.0	0.0	446272.0	27.45	608590.0	37.44	721800.0	44.400000000000006	618148.0	38.019999999999996	677112.0	41.63999999999999	624685.0	38.42	642394.0	39.51	645539.0	39.72	893728	54.97		
Sgr-CMas_012-Ex1-cssl.clmp.fp2_r1_screen	2089525	821147.0	39.290000000000006	10.0	0.0	0.0	0.0	19.0	0.0	540790.0	25.880000000000003	730460.0	34.96	873561.0	41.809999999999995	745661.0	35.690000000000005	816396.0	39.07	750027.0	35.89	772867.0	36.99	774283.0	37.06	1201685	57.51		
Sgr-CMas_012-Ex1-cssl.clmp.fp2_r2_screen	2089525	830305.0	39.73	12.0	0.0	0.0	0.0	1.0	0.0	544647.0	26.060000000000002	736129.0	35.23	882374.0	42.230000000000004	751950.0	35.980000000000004	826502.0	39.55	755344.0	36.150000000000006	781558.0	37.4	783039.0	37.47	1194581	57.17		
Sgr-CMas_013-Ex1-cssl.clmp.fp2_r1_screen	2156365	713072.0	33.07	1.0	0.0	0.0	0.0	18.0	0.0	438993.0	20.349999999999998	621332.0	28.810000000000002	770152.0	35.71	633530.0	29.380000000000003	706912.0	32.78	637658.0	29.57	662431.0	30.71	664740.0	30.83	1371232	63.59		
Sgr-CMas_013-Ex1-cssl.clmp.fp2_r2_screen	2156365	721791.0	33.47	0.0	0.0	0.0	0.0	0.0	0.0	442567.0	20.52	626492.0	29.05	778908.0	36.11	640058.0	29.69	716754.0	33.230000000000004	645520.0	29.93	670716.0	31.11	671534.0	31.14	1362607	63.19		
Sgr-CMas_014-Ex1-cssl.clmp.fp2_r1_screen	1627569	598317.0	36.76	7.0	0.0	0.0	0.0	14.0	0.0	373665.0	22.959999999999997	525946.0	32.31	638451.0	39.24	534674.0	32.85	593593.0	36.470000000000006	540386.0	33.199999999999996	559451.0	34.36	558637.0	34.32	978331	60.11		
